Codice,Nome,Descrizione,Prezzo,Link Foto,Disponibilità
02-SSC-9967,"SonicWall Gateway Anti-malware, Intrusion Prevention And Application Control for NSSP 10700 2 Year - 02-SSC-9967",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-9967,18999.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9968,"SonicWall Gateway Anti-malware, Intrusion Prevention And Application Control for NSSP 10700 3 Year - 02-SSC-9968",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Service Length: 3 Year License | Manufacturer Part #: 02-SSC-9968,28498.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9969,"SonicWall Gateway Anti-malware, Intrusion Prevention And Application Control for NSSP 10700 4 Year - 02-SSC-9969",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Service Length: 3 Year License | Manufacturer Part #: 02-SSC-9969,37998.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9970,"SonicWall Gateway Anti-malware, Intrusion Prevention And Application Control for NSSP 10700 5 Year - 02-SSC-9970",Application Intelligence & Control | Ultimate Scalability & Performance | Simplified Deployment & Management | Integrated Deep Packet Inspection Technology | Service Length: 5 Year License | Manufacturer Part #: 02-SSC-9970,47502.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9955,SonicWall Comprehensive Antispam Service for NSSP 10700 2 Year - 02-SSC-9955,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Service Length: 2 Year License | Manufacturer Part #: 02-SSC-9955,12667.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9956,SonicWall Comprehensive Antispam Service for NSSP 10700 3 Year - 02-SSC-9956,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Service Length: 3 Year License | Manufacturer Part #: 02-SSC-9956,18999.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9957,SonicWall Comprehensive Antispam Service for NSSP 10700 4 Year - 02-SSC-9957,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Service Length: 3 Year License | Manufacturer Part #: 02-SSC-9957,25330.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-9958,SonicWall Comprehensive Antispam Service for NSSP 10700 5 Year - 02-SSC-9958,Operates with any email server which accepts inbound SMTP messages | Advanced Reputation Management (ARM) | LDAP integration & Adversarial Bayesian filtering | Service Length: 5 Year License | Manufacturer Part #: 02-SSC-9958,31666.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-0804,SonicWall SuperMassive 9800 High Availability Conversion License To Standalone Unit - 01-SSC-0804,Service Length: None / NA | Manufacturer Part #: 01-SSC-0804,15887.57,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-4483,SonicWall SuperMassive 9400 High Availability Conversion License To Standalone Unit - 01-SSC-4483,Service Length: None / NA | Manufacturer Part #: 01-SSC-4483,12998.57,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
01-SSC-4484,SonicWall SuperMassive 9200 High Availability Conversion License To Standalone Unit - 01-SSC-4484,Service Length: None / NA | Manufacturer Part #: 01-SSC-4484,8665.07,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
03-SSC-0172,SonicWall NSA 5700 HA Conversion License to Standalone Unit - 03-SSC-0172,Converts High Availability unit to the basic standalone appliance (no services) | Service Length: None / NA | Manufacturer Part #: 03-SSC-0172,3861.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6109,SonicWall NSV 270 Virtual Appliance - Trial Conversion License - 02-SSC-6109,Service Length: None / NA | Manufacturer Part #: 02-SSC-6109,1620.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6287,SonicWall NSV 270 Total Secure Essential Edition 1 Year - Trial Conversion License - 02-SSC-6287,Service Length: 1 Year License | Manufacturer Part #: 02-SSC-6287,2961.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6286,SonicWall NSV 270 Total Secure Essential Edition 3 Year - Trial Conversion License - 02-SSC-6286,Service Length: 3 Year License | Manufacturer Part #: 02-SSC-6286,5040.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6288,SonicWall NSV 270 Total Secure Essential Edition 5 Year - Trial Conversion License - 02-SSC-6288,Service Length: 5 Year License | Manufacturer Part #: 02-SSC-6288,7321.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6110,SonicWall NSV 470 Virtual Appliance - Trial Conversion License - 02-SSC-6110,Service Length: None / NA | Manufacturer Part #: 02-SSC-6110,3564.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6291,SonicWall NSV 470 Total Secure Essential Edition 1 Year - Trial Conversion License - 02-SSC-6291,Service Length: 1 Year License | Manufacturer Part #: 02-SSC-6291,5688.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6290,SonicWall NSV 470 Total Secure Essential Edition 3 Year - Trial Conversion License - 02-SSC-6290,Service Length: 3 Year License | Manufacturer Part #: 02-SSC-6290,8977.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6289,SonicWall NSV 470 Total Secure Essential Edition 5 Year - Trial Conversion License - 02-SSC-6289,Service Length: 5 Year License | Manufacturer Part #: 02-SSC-6289,12591.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6111,SonicWall NSV 870 Virtual Appliance - Trial Conversion License - 02-SSC-6111,Service Length: None / NA | Manufacturer Part #: 02-SSC-6111,9751.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6294,SonicWall NSV 870 Total Secure Essential Edition 1 Year - Trial Conversion License - 02-SSC-6294,Service Length: 1 Year License | Manufacturer Part #: 02-SSC-6294,15547.5,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6293,SonicWall NSV 870 Total Secure Essential Edition 3 Year - Trial Conversion License - 02-SSC-6293,Service Length: 3 Year License | Manufacturer Part #: 02-SSC-6293,24525.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-6292,SonicWall NSV 870 Total Secure Essential Edition 5 Year - Trial Conversion License - 02-SSC-6292,Service Length: 5 Year License | Manufacturer Part #: 02-SSC-6292,34380.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-1207,SonicWall 24X7 Support for NSV 25 MICROSOFT HYPER-V 1 Year - 02-SSC-1207,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates for all software and firmware updates and upgrades | Hardware Replacement Advance Exchange for replacement of defective hardware | Support Tools for access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-1207,177.19,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-1210,SonicWall Advanced Gateway Security Suite Bundle for NSV 25 MICROSOFT HYPER-V 1 Year - 02-SSC-1210,Service Length: 1 Year License | Manufacturer Part #: 02-SSC-1210,487.28,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-1488,SonicWall Standard Support for NSV 25 MICROSOFT HYPER-V 1 Year - 02-SSC-1488,"Telephone/Email/Web-based Support for technical assistance during local business hours (8:00 am - 5:00 pm, local time, Monday - Friday) | Software/Firmware Updates - For all software and firmware updates and upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-1488",132.89,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-2946,SonicWall Advanced Gateway Security Suite Bundle for NSV 25 KVM 1 Year - 02-SSC-2946,Service Length: 1 Year License | Manufacturer Part #: 02-SSC-2946,487.28,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-3182,SonicWall Standard Support for NSV 25 KVM 1 Year - 02-SSC-3182,"Telephone/Email/Web-based Support for technical assistance during local business hours (8:00 am - 5:00 pm, local time, Monday - Friday) | Software/Firmware Updates - For all software and firmware updates and upgrades | Hardware Replacement - Advance Exchange for replacement of defective hardware | Support Tools - For access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-3182",132.89,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-2919,SonicWall 24X7 Support for NSV 25 KVM 1 Year - 02-SSC-2919,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates for all software and firmware updates and upgrades | Hardware Replacement Advance Exchange for replacement of defective hardware | Support Tools for access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-2919,177.19,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-3291,SonicWall 24X7 Support for NSV 25 AMAZON WEB SERVICES 1 Year - 02-SSC-3291,Telephone/Email/Web-based Support for 24x7 technical assistance | Software/Firmware Updates for all software and firmware updates and upgrades | Hardware Replacement Advance Exchange for replacement of defective hardware | Support Tools for access to SonicWall's electronic support tools | Service Length: 1 Year License | Manufacturer Part #: 02-SSC-3291,177.19,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-3303,SonicWall Advanced Gateway Security Suite Bundle for NSV 25 AMAZON WEB SERVICES 1 Year - 02-SSC-3303,Service Length: 1 Year License | Manufacturer Part #: 02-SSC-3303,487.28,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-8387,SonicWall NSA 2700 HA Conversion License to Standalone Unit - 02-SSC-8387,Converts High Availability unit to the basic standalone appliance (no services) | Service Length: None / NA | Manufacturer Part #: 02-SSC-8387,819.0,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
02-SSC-3207,SonicWall 24X7 Support for NSV 25 MICROSOFT AZURE 1 Year - 02-SSC-3207,Descrizione non disponibile,177.19,https://www.firewalls.com/media/catalog/product/cache/1c27e2e8ad47e48ad96258356e225522/s/o/sonicwall-digital-product.jpg,Prodotto non disponibile
